chr1	143439446	143447569	chr16	33891539	33899405
chr1	143448832	143456371	chr22	16963653	16971176
chr1	143448832	143456566	chr7	58860750	58868475
chr1	143449778	143456566	chr14	8765531	8772614
chr1	143503140	143521345	chr1	16374128	16385157
chr1	143617033	143631610	chr1	119852304	119876066
chr1	143637678	143643756	chr1	146258983	146266648
chr1	143637970	143643756	chr1	16167702	16173458
chr1	143710086	143712170	chr7	58337339	58339415
chr1	143710086	143717816	chr2	90951763	90959427
chr1	143710086	143718350	chr7	60033642	60041910
chr1	143710086	143747003	chr16	33194729	33229440
chr1	143718156	143729794	chr7	58830576	58841969
chr1	143718156	143746985	chr18	15332912	15363167
chr1	143721990	143747003	chr7	66709002	66731917
chr1	143738640	143743345	chr10	43022368	43026831
chr1	143742426	143746998	chr2	89417956	89422060
chr1	143742907	143747003	chr1	144008401	144012489
chr1	143746996	144013524	chr2	89911383	90216719
chr1	143809166	143814921	chr18	62674	68386
chr1	143811760	143815746	chr18	15039192	15043234
chr1	143815488	143816270	chr22	22711259	22712337
chr1	143910471	143983587	chr15	19494101	19560786
chr1	143914734	143982825	chr15	19284915	19341198
chr1	143998811	144013524	chr10	43048622	43063860
chr1	144007155	144013524	chr22	17057841	17063294
chr1	144007476	144013524	chr17	27898386	27903819
chr1	144147606	144253847	chr1	143010851	143117074
chr1	144342801	144402426	chr5	51408353	51472730
chr1	144416108	144485763	chr1	144425619	144503194
chr1	144433554	144442882	chr1	144690547	144696713
chr1	144450986	144459977	chr1	143637979	143643813
chr1	144474801	144480989	chr1	145722547	145728660
chr1	144487539	144495291	chr1	16648508	16654565
chr1	144547851	144639146	chr1	146708949	146793555
chr1	144685509	144708453	chr1	146679804	146708950
chr1	144690547	144696713	chr1	148652372	148661661
chr1	144690547	144696408	chr1	16181822	16187589
chr1	144690570	144696725	chr1	146248012	146257232
chr1	145181148	145602144	chr1	145852545	146276390
chr1	145198896	145250047	chr1	145194176	145246954
chr1	145219223	145228503	chr1	145722547	145728661
chr1	145238119	145247387	chr1	145722547	145728660
chr1	145634798	145667635	chr1	147750976	147783316
chr1	145720663	145728660	chr1	144414204	144423854
chr1	145722547	145728660	chr1	16172392	16180086
chr1	145722547	145728391	chr1	145184634	145191983
chr1	145784684	145787078	chr1	142767655	142770557
chr1	146188449	146198094	chr1	119852100	119862101
chr1	146216540	146224233	chr1	143637678	143643756
chr1	146235431	146247806	chr1	147813704	147824575
chr1	146249557	146257232	chr1	120473594	120479678
chr1	146263691	146341324	chr1	143637678	143710089
chr1	146370418	146393431	chr1	148778563	148801619
chr1	146459039	146468478	chr1	145773059	145784693
chr1	146567846	146569221	chr1	21307760	21309180
chr1	146657601	146661347	chr17	20789530	20793316
chr1	146697784	146703896	chr1	148623805	148631568
chr1	146697784	146703896	chr1	146244851	146252514
chr1	146698085	146703953	chr1	145216018	145221824
chr1	146794092	146795942	chr1	16079193	16081019
chr1	147783408	147797410	chr1	146708947	146718982
chr1	147813647	147824586	chr1	148641296	148655417
chr1	147813681	147824575	chr1	145219223	145233223
chr1	148266936	148334088	chr1	146548204	146615485
chr1	148313178	148314538	chr1	146704187	146705609
chr1	148415589	148442052	chr1	16697188	16720633
chr1	148495438	148600443	chr1	120002516	120106995
chr1	148619050	148626798	chr1	16648508	16654565
chr1	148628566	148637902	chr1	146697784	146703919
chr1	148641296	148652185	chr1	144690547	144696725
chr1	148652373	148661661	chr1	145722547	145728660
chr1	148668547	148675920	chr1	144690547	144696413
chr1	148768535	148952442	chr1	142805699	142993046
chr1	149723676	149724606	chr5	75362262	75363564
chr1	151201482	151205819	chr8	27287313	27290674
chr1	152539611	152565871	chr1	152581886	152605676
chr1	153515252	153516307	chr19	23967569	23968622
chr1	154117342	154118610	chr5	63331401	63332059
chr1	154571676	154573092	chr8	128543212	128544631
chr1	156265197	156266394	chr7	25258101	25259399
chr1	159403327	159404378	chr12	68532463	68533513
chr1	160543480	160544570	chr11	17325881	17326832
chr1	160698431	160735448	chr1	160691047	160728048
chr1	167720884	167723810	chr16	23941428	23945664
chr1	171039410	171040958	chr3	188232880	188234403
chr1	178810888	178812410	chr4	77281919	77283284
chr1	178810912	178812437	chr5	80842723	80844098
chr1	182300469	182301690	chr15	90473982	90475206
chr1	189042763	189044070	chrX	122223371	122224389
chr1	193537764	193539440	chr2	107158531	107160175
chr1	199470460	199471703	chr13	18578487	18579732
chr1	202174438	202175755	chrX	99297621	99299105
chr1	202174455	202175749	chr2	174798377	174799707
chr1	206309041	206310410	chr9	6296256	6297623
chr1	209504075	209506003	chr2	12052315	12053721
chr1	213844691	213848456	chr22	21076292	21080043
chr1	214108499	214110677	chr6	134852963	134855071
chr1	221702037	221754125	chr7	129929758	129971339
chr1	221705944	221732926	chr7	64920581	64953944
chr1	223097989	223180873	chr7	22528	110576
chr1	223136478	223159887	chr7	51542301	51572117
chr1	224990151	224991451	chr1	225125273	225126448
chr1	227152051	227154507	chr10	38507423	38509941
chr1	227154663	227167540	chr7	129961782	129971890
chr1	227154664	227167227	chr1	221702057	221713034
chr1	227744873	227839713	chr1	227762734	227864335
chr1	228949155	228950388	chr17	61303277	61304488
chr1	234936712	234938269	chr2	203098431	203100325
chr1	236230603	236231657	chr2	62152521	62153571
chr1	239583494	239584893	chr1	79359691	79361121
chr1	240331128	240332452	chr13	20141078	20142752
chr1	240331128	240332448	chr1	57926702	57928169
chr1	241787489	241789505	chr22	17532827	17534857
chr1	242435832	242455891	chr4	167607267	167627338
chr1	242460792	242509381	chr1	221702057	221754565
chr1	245654247	245656734	chr1	245653729	245656206
chr1	246548276	246551368	chr1	246547771	246550770
chr1	247712358	247721766	chr1	247499807	247510762
chr1	248362098	248387328	chr13	113547506	113566637
chr1	248368549	248386862	chr9	150599631	150617220
chr2	19797	21479	chr21	45065249	45066917
chr2	1013434	1014667	chr2	1012912	1014147
chr2	1345889	1347707	chr2	1345323	1347027
chr2	2045662	2046686	chr2	2045029	2046055
chr2	4538327	4539608	chr5	94166571	94167880
chr2	8752674	8754330	chr11	13585860	13587523
chr2	12052316	12053892	chrX	91737600	91739124
chr2	22845267	22846307	chr2	22845266	22846306
chr2	24273579	24276751	chr15	27885283	27888573
chr2	24804358	24805369	chr5	114716320	114717298
chr2	31673915	31678664	chr2	177891699	177895154
chr2	33705336	33707318	chr5	75785326	75787309
chr2	36943171	36946375	chr2	90139398	90142690
chr2	41165722	41167081	chr8	82239391	82240749
chr2	42830296	42833269	chr14	83959865	83962255
chr2	55446975	55448592	chr2	55452110	55453678
chr2	62152504	62153563	chr3	113402380	113403428
chr2	62152526	62153571	chr8	80990381	80991434
chr2	64383960	64385462	chr2	64383207	64384702
chr2	70099804	70100866	chr1	109135977	109137632
chr2	71019926	71023306	chr8	7702411	7706815
chr2	71019928	71023306	chr11	67711147	67715520
chr2	71030439	71047185	chr4	9502372	9517400
chr2	71052312	71069042	chr14	45951605	45966815
chr2	73690370	73728048	chr2	73630400	73669863
chr2	78416866	78418112	chr8	34239972	34241217
chr2	86836115	86875759	chr2	106936589	106976500
chr2	86947506	87014994	chr2	112786099	112860326
chr2	87129945	87132660	chr2	86924052	86927047
chr2	87351949	87383695	chr9	44792579	44822394
chr2	87355679	87361329	chr16	32716853	32722332
chr2	87711033	87751009	chr2	87128494	87168154
chr2	87984312	87985288	chr2	74468196	74469452
chr2	88786789	88797399	chr2	98013393	98024077
chr2	89120900	89127377	chr2	89103517	89109895
chr2	89417215	89421738	chr7	58112429	58118081
chr2	89417215	89422089	chr21	10499035	10503784
chr2	89417220	89422078	chr1	144007470	144013229
chr2	89432131	89438483	chr1	143351248	143357674
chr2	89435061	89438475	chr22	7552915	7556441
chr2	89439099	89515255	chr4	106200862	106265917
chr2	89523521	89528732	chr10	126801820	126807060
chr2	89535948	89548289	chr15	5380255	5392530
chr2	89588645	89593553	chr20	30314783	30319720
chr2	89590054	89593555	chr22	10652071	10655658
chr2	89598670	89601966	chr2	36943171	36946375
chr2	89682113	89689866	chr16	33883789	33891544
chr2	89701428	89704896	chr22	17543679	17547152
chr2	89773852	89790257	chr10	43048387	43063860
chr2	89782787	89788981	chr1	142565548	142570729
chr2	89783581	89795815	chr13	13433606	13444392
chr2	89793519	89795816	chr2	132443284	132445316
chr2	89793527	89807703	chr1	128860488	128874671
chr2	89810537	89833453	chr16	32467012	32486742
chr2	89815446	89819607	chr16	34379696	34384044
chr2	89819956	89826777	chr16	39281265	39288154
chr2	89826775	89838971	chr16	34227702	34240419
chr2	89846565	89908175	chr10	42995986	43047901
chr2	89862438	89874634	chr7	58599638	58612061
chr2	89862438	89874634	chr16	39303353	39315557
chr2	89867956	89890872	chr16	32467012	32486742
chr2	89880935	89885964	chr1	143423602	143430315
chr2	89885964	89908175	chr16	52232128	52252214
chr2	89893706	89927514	chr9	80022962	80055612
chr2	89893706	89907881	chr17	22305923	22320148
chr2	89905592	89907881	chr2	132443292	132445316
chr2	89911383	90216719	chr1	143746996	144013524
chr2	90023626	90058315	chr15	18212150	18252940
chr2	90039201	90059592	chr9	79965772	79991021
chr2	90147362	90148175	chr2	91752114	91753160
chr2	90147803	90151291	chr13	10448864	10452482
chr2	90147842	90149123	chr2	132787737	132789030
chr2	90155429	90175750	chr4	9779882	9799980
chr2	90212631	90217844	chr22	6515457	6520685
chr2	90226108	90322759	chr16	34577610	34677163
chr2	90302980	90306384	chr22	3837516	3841040
chr2	90303436	90309320	chr14	13076034	13081950
chr2	90319373	90324214	chr17	27701121	27706496
chr2	90319389	90324214	chr1	121400888	121406208
chr2	90319504	90324213	chr9	40628574	40634128
chr2	90792149	90958517	chr1	142286343	142408211
chr2	90800555	90997368	chr2	89859910	90059592
chr2	90810272	90811273	chr15	18835351	18836313
chr2	90925516	90959427	chr9	40620270	40652110
chr2	90934020	90992471	chr7	58623014	58680322
chr2	90934790	90958475	chr17	22533863	22558027
chr2	90943704	90990867	chr7	58830583	58878727
chr2	90945292	90959427	chr16	37894713	37908918
chr2	90951763	90959427	chr1	143448832	143456566
chr2	90967162	90971812	chr1	143736326	143743494
chr2	90970866	90989157	chr17	21796786	21813603
chr2	90978022	90991676	chr1	142581683	142593888
chr2	90978175	90991676	chr17	21732284	21744334
chr2	91605553	91655645	chr22	16928399	16977650
chr2	91610376	91629972	chr2	132445347	132464572
chr2	91610376	91620464	chr17	27912174	27922282
chr2	91615318	91622573	chr16	37909257	37916499
chr2	91628783	91633724	chr1	143738742	143743494
chr2	91633727	91665752	chr2	132473881	132504622
chr2	91641463	91642779	chr1	128925256	128926567
chr2	91641466	91670438	chr14	8600485	8628206
chr2	91653349	91655645	chr10	42985114	42987251
chr2	91659429	91664200	chr2	89417214	89421942
chr2	91707184	91918432	chr1	143746996	143973021
chr2	91729336	91751520	chr10	43093980	43115807
chr2	91752114	91753165	chr2	91849228	91850000
chr2	91849674	91853117	chr22	3837516	3841145
chr2	91849681	91854525	chr9	42015906	42020849
chr2	91849952	91856062	chr16	34590893	34597369
chr2	91910834	91912022	chr9	42011580	42012768
chr2	91919325	91927916	chr22	21637420	21646086
chr2	91972474	92000140	chr22	11228091	11254521
chr2	91972474	92008454	chr2	90925516	90963244
chr2	91976286	92004470	chr14	8600485	8628209
chr2	91977234	91999662	chr14	8315214	8337334
chr2	91988199	91990526	chr16	39277347	39279561
chr2	91995759	91999669	chr16	34577610	34580863
chr2	92041771	92063591	chr2	90801873	90823664
chr2	92107010	92202572	chr2	90226108	90319883
chr2	92184480	92187884	chr21	5667453	5670968
chr2	92184504	92192011	chr1	142496947	142503190
chr2	92202583	92238384	chrY	11673224	11707946
chr2	92223694	92255901	chr2	89893706	89927514
chr2	92232280	92238148	chr1	121400599	121406276
chr2	92232756	92255901	chr7	66790914	66817301
chr2	92241643	92255901	chr22	16963653	16977650
chr2	92243562	92255901	chr7	59386270	59398563
chr2	92255901	92262717	chr7	58660331	58667430
chr2	92255901	92262577	chr17	27664913	27671804
chr2	92263506	92265701	chr21	8082526	8084882
chr2	92263508	92265709	chr2	94787524	94789853
chr2	92263510	92265709	chr7	58593370	58595669
chr2	94671056	94801786	chr9	44773330	44887238
chr2	94713727	94784271	chr22	11283167	11354720
chr2	94715544	94737304	chr16	35100193	35122973
chr2	94770455	94925980	chr2	89773852	89927514
chr2	94778749	94813230	chr16	35586972	35623239
chr2	94778895	94809422	chr2	132473972	132504622
chr2	94787524	94788824	chr7	59244702	59245990
chr2	94787524	94789853	chr2	92263508	92265709
chr2	94803246	94814097	chr1	121405144	121416923
chr2	94809425	94814097	chr1	143423529	143428517
chr2	94812947	94820288	chr2	92255901	92263254
chr2	94820287	94831994	chr1	128926906	128938575
chr2	94823448	94832542	chr16	35351951	35360888
chr2	94862590	94917678	chr7	59078791	59135912
chr2	94863634	94882527	chr10	39019819	39038526
chr2	94865488	94875889	chr7	59172184	59182548
chr2	94882076	94886753	chr7	66723752	66728434
chr2	94882762	94886755	chr16	35342554	35346761
chr2	94890660	94980886	chr2	91972474	92063591
chr2	94894392	94917678	chr15	17824968	17848611
chr2	94895343	94917678	chr14	8315214	8337111
chr2	94906327	94908654	chr16	39277347	39279561
chr2	94913880	94917378	chr16	34577610	34580852
chr2	94959128	94984561	chr2	90798240	90823664
chr2	94975248	94980886	chr16	34756603	34762064
chr2	95229074	95232293	chr18	14517784	14521001
chr2	95268471	95369420	chr9	76823086	76923827
chr2	95361178	95405477	chr21	5671422	5715032
chr2	95399131	95436935	chr15	1832385	1863532
chr2	95920777	96003474	chr2	96086408	96169046
chr2	96031779	96049771	chr11	50053400	50071142
chr2	96049774	96056059	chr2	71063337	71069042
chr2	96086812	96097453	chr2	96040216	96049775
chr2	96339112	96376453	chrY	27221286	27254767
chr2	96411919	96415664	chr16	33899402	33903188
chr2	97541424	97547333	chr2	96040216	96046135
chr2	97644177	97692991	chr21	7002141	7042263
chr2	97918268	97920714	chr2	113825762	113828217
chr2	98013393	98024077	chr2	88786789	88797399
chr2	98285369	98286581	chrX	67607404	67608617
chr2	101048628	101050155	chr3	155837735	155838941
chr2	104521700	104522694	chrX	63276645	63277695
chr2	106839361	106855019	chr6	162046438	162062137
chr2	106936589	106976500	chr2	86836115	86875759
chr2	108287397	108364714	chr2	106853538	106930856
chr2	108366157	108367218	chr2	87029501	87030576
chr2	109111169	109148288	chr2	110867906	110899735
chr2	110255461	110328426	chr2	86947637	87014994
chr2	110413649	110423629	chr2	89701428	89711751
chr2	110432598	110434615	chr1	241787489	241789507
chr2	110792590	110802573	chr22	22675994	22686321
chr2	110792979	110802573	chr2	87381382	87390688
chr2	111035818	111054092	chr2	106664754	106691058
chr2	112228862	112249583	chr2	87036124	87058872
chr2	112773938	112811405	chr2	108953974	108991063
chr2	113406861	113408078	chr15	27521372	27522594
chr2	113820117	113825765	chr2	97955731	97961357
chr2	113990467	113991550	chr1	141641	142718
chr2	114027658	114045501	chr20	1851	18551
chr2	114035924	114041642	chr3	75677299	75683050
chr2	115117096	115123227	chr15	19715982	19722102
chr2	126993492	126995237	chr9	34940308	34942055
chr2	130407243	130431449	chr2	131779021	131801026
chr2	130488794	130522550	chr22	16275418	16312578
chr2	130835126	130944213	chr2	131651254	131761488
chr2	130904461	130917159	chr2	130918226	130931692
chr2	131118859	131125996	chr2	130417538	130428130
chr2	131651254	131761195	chr2	131044328	131154123
chr2	131801023	131836309	chr2	130679561	130720014
chr2	132102573	132108844	chr13	17810417	17816725
chr2	132188665	132225230	chr13	9365287	9404671
chr2	132226806	132236413	chr20	30236698	30247422
chr2	132236414	132238322	chr10	3728	5627
chr2	132238252	132239589	chr4	49232881	49234327
chr2	132238258	132239591	chr21	5667408	5668868
chr2	132239587	132248356	chr18	113712	122441
chr2	132244380	132249260	chr21	9809406	9814426
chr2	132245789	132249269	chr22	5775767	5779318
chr2	132254926	132259007	chr9	78011257	78015424
chr2	132272089	132273145	chr14	7227429	7228519
chr2	132441029	132444561	chr7	59242430	59245990
chr2	132441029	132445316	chr17	22317830	22322419
chr2	132443284	132445314	chr1	126857040	126859388
chr2	132443292	132445316	chr1	128826677	128828970
chr2	132444290	132495945	chr17	22533863	22581194
chr2	132445333	132464572	chr22	16932385	16952333
chr2	132452290	132504635	chr7	59917218	59972355
chr2	132452290	132459555	chr16	39450133	39457428
chr2	132467304	132474320	chr16	34379678	34388760
chr2	132470385	132474377	chr16	33437703	33441842
chr2	132473876	132479321	chr22	17057610	17062899
chr2	132473965	132499930	chr7	66790914	66820348
chr2	132482625	132500097	chr7	60025871	60044077
chr2	132484630	132662122	chr21	11314269	11499689
chr2	132635462	132645834	chr9	77603773	77614131
chr2	132686005	132687885	chr14	7157059	7158916
chr2	132718015	132723591	chr3	95857807	95863510
chr2	132718015	132726457	chr22	151153	160167
chr2	132718015	132727837	chr22	3878868	3888236
chr2	132718015	132727837	chr3	95762596	95771967
chr2	132718015	132726457	chr14	109416	118270
chr2	132718015	132726457	chr15	76090	84992
chr2	132718015	132727837	chr15	1947424	1956778
chr2	132718018	132723633	chr13	9348062	9353710
chr2	132722020	132727837	chr3	95753521	95759060
chr2	132787728	132788995	chr9	44188066	44189280
chr2	132787728	132800423	chr13	12799391	12810926
chr2	132787737	132789024	chr1	143814536	143815815
chr2	132789047	132792441	chr22	3833828	3837223
chr2	135406838	135408277	chr4	9750104	9751533
chr2	135406839	135408277	chr3	132782166	132783595
chr2	136643176	136645108	chr3	99053142	99055121
chr2	143351633	143354674	chr13	92244194	92246947
chr2	152253414	152254759	chrX	74463905	74465553
chr2	159309042	159322893	chr4	4118707	4138442
chr2	159309042	159315822	chr12	8419854	8425826
