chr2	176660685	176642643	chr2	175813552	175831610
chr2	176642645	176674721	chr2	176770736	176802957
chr2	176675548	176684329	chr2	177900735	177909569
chr2	176745817	176702042	chr2	176598872	176642648
chr2	176759406	176702042	chr2	176429842	176493084
chr2	176712654	176709697	chr2	177554847	177557755
chr2	176712654	176709697	chr2	177244653	177247562
chr2	176741358	176759400	chr2	176835603	176857883
chr2	176759406	176741358	chr2	177136680	177168415
chr2	176759406	176741358	chr2	175084512	175105572
chr2	176802957	176770736	chr2	175699528	175731615
chr2	176770736	176802957	chr2	175344544	175376631
chr2	176800000	176802957	chr2	176425020	176428002
chr2	176819041	176831922	chr2	177281932	177295317
chr2	176831922	176819041	chr2	174980122	175000638
chr2	176862690	176835595	chr2	175276484	175305224
chr2	176862690	176838061	chr2	176522400	176548872
chr2	176862690	176838434	chr2	177466131	177490852
chr2	176857753	176862690	chr2	175600000	175604752
chr2	176859679	176870797	chr2	177554788	177565737
chr2	176862685	176859733	chr2	176800000	176802957
chr2	176934079	176912113	chr2	175959019	175983686
chr2	176923476	176927524	chr2	177232778	177236678
chr2	176923476	176930686	chr2	175796690	175803173
chr2	177005275	176966620	chr2	175601977	175634060
chr2	177005275	177001211	chr2	177232778	177236678
chr2	177005275	177002317	chr2	176859733	176862696
chr2	177032287	177007271	chr2	176603402	176628110
chr2	177019461	177032161	chr2	177332417	177345548
chr2	177063649	177038362	chr2	175471409	175499244
chr2	177060628	177071478	chr2	177244594	177261218
chr2	177131879	177168423	chr2	175373858	175402794
chr2	177134604	177209317	chr2	176093394	176155526
chr2	177185125	177172175	chr2	177281932	177295225
chr2	177202130	177205066	chr2	177244653	177247562
chr2	177235558	177213918	chr2	177131879	177155516
chr2	177235558	177216659	chr2	175079714	175098868
chr2	177236678	177232778	chr2	177759542	177763622
chr2	177232778	177236678	chr2	176923476	176927524
chr2	177232778	177236678	chr2	176631999	176636072
chr2	177235511	177232792	chr2	175011496	175014354
chr2	177256526	177244511	chr2	175008566	175014507
chr2	177244594	177261218	chr2	176859679	176870797
chr2	177247562	177244653	chr2	176709697	176712654
chr2	177250913	177244949	chr2	177078667	177084116
chr2	177246195	177250919	chr2	177269459	177273899
chr2	177269562	177264559	chr2	175743628	175751750
chr2	177264790	177268968	chr2	176142330	176146522
chr2	177269072	177264810	chr2	176527073	176531333
chr2	177278389	177273012	chr2	176871088	176876973
chr2	177295225	177281932	chr2	177172175	177185125
chr2	177295317	177281932	chr2	176120829	176133767
chr2	177322033	177309470	chr2	177005145	177017760
chr2	177322058	177309470	chr2	176802802	176816195
chr2	177333355	177320705	chr2	177071107	177084117
chr2	177382170	177392604	chr2	177826793	177837676
chr2	177382170	177424858	chr2	177187989	177230902
chr2	177393974	177398056	chr2	177542973	177546875
chr2	177516154	177487560	chr2	178061495	178089701
chr2	177514509	177490324	chr2	175124945	175150588
chr2	177514509	177491928	chr2	175417316	175442102
chr2	177542598	177546875	chr2	175926557	175930823
chr2	177542598	177546863	chr2	175796315	175800781
chr2	177542598	177546875	chr2	175601604	175605872
chr2	177546875	177542973	chr2	177001211	177005275
chr2	177546875	177542973	chr2	176226853	176230901
chr2	177546875	177542973	chr2	175738188	175742261
chr2	177557705	177554847	chr2	177760699	177763619
chr2	177557755	177554847	chr2	175739294	175742258
chr2	177554847	177557755	chr2	175333903	175336865
chr2	177561115	177555143	chr2	177078647	177084116
chr2	177574095	177576954	chr2	175926944	175929656
chr2	177574095	177576954	chr2	175699542	175702254
chr2	177576954	177574095	chr2	175276531	175279457
chr2	177599958	177587811	chr2	175402860	175414475
chr2	177599993	177587811	chr2	175176195	175187064
chr2	177775414	177751322	chr2	175124945	175150588
chr2	177763622	177756328	chr2	175796690	175803173
chr2	177756328	177763622	chr2	175272988	175279471
chr2	177775414	177756330	chr2	176136606	176155544
chr2	177763622	177759542	chr2	177232778	177236678
chr2	177763619	177760699	chr2	177554847	177557705
chr2	177775414	177766216	chr2	175189931	175199757
chr2	177791538	177793729	chr2	177921609	177923787
chr2	177823946	177811967	chr2	177587811	177599832
chr2	177823946	177811967	chr2	177281932	177293937
chr2	177811967	177837056	chr2	177173477	177198237
chr2	177811967	177837676	chr2	176603528	176630632
chr2	177837676	177811967	chr2	175875192	175900573
chr2	177811967	177823946	chr2	174981509	175000638
chr2	177837511	177845147	chr2	178075633	178083251
chr2	177845147	177837513	chr2	177493425	177500999
chr2	177837513	177845147	chr2	176633518	176641162
chr2	177837513	177845147	chr2	175335419	175343059
chr2	177837514	177843267	chr2	175701046	175705800
chr2	177843267	177837603	chr2	175272988	175277651
chr2	177868959	177900857	chr2	176493079	176525174
chr2	177900856	177895038	chr2	175202337	175209787
chr2	177900735	177909569	chr2	176675548	176684329
chr2	177900735	177909569	chr2	175475011	175483792
chr2	177938814	177926167	chr2	177332417	177345548
chr2	177960232	177952958	chr2	178021168	178027443
chr2	177952958	177957040	chr2	177542973	177546875
chr2	177952958	177957040	chr2	177232778	177236678
chr2	177952958	177960232	chr2	175796690	175803173
chr2	177952961	177955926	chr2	177244653	177247562
chr2	177984675	177958303	chr2	178029280	178055323
chr2	178000000	178055323	chr2	176647442	176707327
chr2	178000000	178048970	chr2	175349341	175399962
chr2	178055323	178023548	chr2	177207439	177236678
chr2	178024667	178048970	chr2	176291689	176315945
chr2	178029280	178055323	chr2	177732333	177758274
chr2	178062795	178089703	chr2	177188000	177217192
chr2	178077073	178062795	chr2	176800000	176816195
chr2	178089707	178062795	chr2	176689088	176726784
chr2	178062795	178081362	chr2	176136617	176155540
chr2	178089707	178062905	chr2	176208510	176242264
chr2	178075633	178083251	chr2	177837511	177845147
chr2	181872794	181884823	chr11	121869505	121886530
chr2	181896164	181899035	chr4	12113632	12116571
chr2	181951066	181967214	chr11	121954560	121967309
chr3	40888301	40902586	chr3	40841190	40855373
chr3	15462021	15512336	chr3	15760690	15811659
chr3	64485599	64518500	chr3	64334537	64366033
chr3	88866120	88897419	chr3	88785440	88818778
chr3	93740391	93715849	chr3	93899928	93922019
chr3	94040075	94152126	chr3	93927988	94034339
chr3	94070543	94156623	chr3	94156623	94223473
chr3	94719551	94771052	chr3	94632126	94671058
chr3	3295246	3302742	chr14	122178928	122186255
chr3	6137823	6134797	chr9	122166653	122169699
chr3	11880450	11886348	chrX	125937879	125943752
chr3	11880450	11886355	chr11	40910235	40916114
chr3	11880485	11886348	chr10	79080557	79086437
chr3	11880531	11886271	chr7	76737599	76743334
chr3	11880531	11886274	chr7	40337502	40343259
chr3	11880624	11886272	chr9	16453147	16458810
chr3	11880624	11886272	chr2	123880850	123886512
chr3	11880624	11886272	chr19	31938023	31943686
chr3	11880624	11886348	chr17	74110596	74116339
chr3	11880700	11886360	chr16	83137778	83143409
chr3	18852944	18859326	chr10	98337301	98343680
chr3	18853145	18859354	chrY	67023974	67030183
chr3	18853145	18859326	chr1	98110239	98116420
chr3	18853426	18859318	chr10	5653460	5659298
chr3	18853434	18859206	chr5	6510460	6516202
chr3	18853561	18859316	chr7	76567237	76572988
chr3	18853561	18859333	chr4	65823758	65829530
chr3	18853561	18859345	chr19	31938028	31943812
chr3	18853561	18859354	chr10	57767508	57773300
chr3	18853568	18859317	chr7	40337609	40343353
chr3	18853573	18859317	chr3	22567314	22573036
chr3	18853632	18859250	chr11	49023823	49029423
chr3	18853641	18859315	chr3	19937755	19943418
chr3	19937460	19943418	chr5	18853069	18859033
chr3	19937460	19943418	chr4	26109757	26115747
chr3	19937460	19943418	chr3	106853587	106859563
chr3	19937460	19943418	chr15	26280928	26286893
chr3	19937460	19943418	chr14	5767208	5773159
chr3	19937513	19943418	chr19	31937870	31943782
chr3	19937581	19943418	chrX	108567146	108572996
chr3	19937581	19943418	chr11	40910323	40916124
chr3	19937755	19943401	chr11	18624098	18629712
chr3	19937756	19943414	chr10	17137785	17149762
chr3	19937758	19943418	chr16	83137790	83143414
chr3	20788569	20780659	chr3	20800000	20809390
chr3	21054444	21050222	chr8	94015495	94019708
chr3	22566875	22572971	chr7	12562956	12572515
chr3	22567140	22573030	chr3	19937512	19943414
chr3	22567141	22573035	chr5	18853122	18859034
chr3	22567141	22573037	chr3	106853640	106859566
chr3	22567141	22573036	chr18	70510370	70516284
chr3	22567141	22573036	chr14	15537871	15543785
chr3	22567209	22573036	chr1	5423720	5429533
chr3	22567213	22572955	chr13	79081037	79087297
chr3	22567314	22573037	chrX	125938069	125943772
chr3	22567314	22573036	chr18	15366916	15372660
chr3	25557507	25517324	chrY	74737762	74777958
chr3	31719392	31608849	chr3	28848336	28962750
chr3	40865130	40875913	chr3	40915456	40924105
chr3	40915456	40924105	chr3	40865130	40875913
chr3	58852162	58858948	chr18	89136507	89143334
chr3	58852180	58858934	chr11	40909406	40916125
chr3	58852846	58858839	chr5	7766466	7772518
chr3	58853221	58858953	chrX	35823701	35829475
chr3	58853221	58858929	chrX	10966937	10972687
chr3	58853221	58858951	chr5	18853280	18859051
chr3	58853221	58858951	chr4	26109968	26115765
chr3	58853221	58858953	chr1	107824145	107829919
chr3	58853276	58858934	chr14	113080625	113086325
chr3	64117640	64116233	chr3	64104234	64105656
chr3	86989484	86986295	chr3	86996452	86999611
chr3	88826688	88838707	chr3	88766919	88778701
chr3	90913449	90959832	chr3	90774389	90818891
chr3	91572735	91588297	chr3	91824209	91833899
chr3	91607357	91615859	chr3	91573030	91588297
chr3	91697978	91701972	chr3	91850496	91854480
chr3	91779167	91769365	chr3	91572740	91588884
chr3	91797277	91773845	chr3	91678755	91701972
chr3	91839814	91835075	chr3	91856246	91866413
chr3	91856225	91867530	chr3	91676653	91682591
chr3	91905697	91911857	chr3	91572740	91585854
chr3	91923712	91913241	chr3	91622429	91631715
chr3	92228713	92260407	chr3	92298099	92325837
chr3	93064960	93093998	chr3	93787370	93813751
chr3	93323581	93326913	chr3	93327757	93331602
chr3	93731275	93726584	chr3	94006723	94011390
chr3	93882756	93849763	chr3	94001388	94028380
chr3	93872937	93877609	chr3	94090455	94095147
chr3	93877609	93872937	chr3	93906591	93911274
chr3	93899930	93889943	chr3	93732912	93742906
chr3	93906591	93911285	chr3	94195153	94199824
chr3	93984375	93979672	chr3	94195153	94199824
chr3	93984375	93979672	chr3	94006723	94011390
chr3	94011390	94006723	chr3	93726584	93731275
chr3	94199824	94195153	chr3	94175040	94179741
chr3	94262391	94280104	chr3	94195086	94205843
chr3	94262391	94280104	chr3	94116748	94127499
chr3	94267172	94262478	chr3	94090441	94095126
chr3	94712796	94719552	chr3	94704940	94711882
chr3	106853310	106859565	chrX	3823328	3829570
chr3	106853360	106859575	chrX	35823278	35829467
chr3	106853360	106859566	chrX	10966514	10972694
chr3	106853360	106859575	chr13	8167032	8173221
chr3	106853360	106859575	chr10	57767085	57773273
chr3	106853374	106859492	chr7	12566406	12572506
chr3	106859456	106853701	chr1	161540800	161546653
chr3	106853985	106859342	chr7	13824115	13829419
chr3	113286745	113292029	chr3	113527727	113533010
chr3	113527727	113533010	chr3	113351954	113357238
chr3	133811155	133819531	chr3	133825812	133834290
chr3	138166781	138172661	chr10	6623936	6629834
chr3	138166782	138172661	chr7	53137356	53143250
chr3	138166782	138172661	chr3	58853073	58858935
chr3	138166782	138172660	chr10	17137556	17143459
chr3	138166840	138172660	chr12	114624053	114629899
chr3	138166914	138172662	chr7	40337585	40343354
chr3	138166914	138172655	chr10	31081217	31086979
chr3	138166926	138172661	chrX	34224093	34229847
chr3	138166926	138172660	chr5	18853275	18859034
chr3	138166926	138172661	chr18	70510523	70516284
chr3	138166985	138172660	chr14	113080624	113086325
chr3	142393132	142389896	chr4	145402972	145406183
chr3	144721424	144727791	chr3	144785301	144792311
chr3	144734986	144760794	chr3	144800000	144819541
chr4	41882892	42033952	chr4	42235006	42386163
chr4	41895238	41943368	chr4	42603682	42652339
chr4	41895238	41943368	chr4	42106352	42155180
chr4	3091574	3165478	chr6	3060596	3134161
chr4	60784622	60849611	chr4	60102927	60167533
chr4	73395134	73416029	chr4	73896022	73917602
chr4	145748416	145754651	chr19	3234795	3240967
chr4	3247613	3277379	chr13	3002481	3037131
chr4	3264500	3355827	chr8	3000000	3077879
chr4	3537922	3543803	chr13	79080880	79087281
chr4	3537955	3543805	chr3	19937435	19943323
chr4	3538107	3543804	chrX	35823617	35829359
chr4	3538140	3543804	chr9	16453098	16458810
chr4	3538140	3543804	chr14	15537975	15543687
chr4	3538140	3543806	chr14	5767364	5773065
chr4	42386163	42262527	chr4	42460336	42580894
chr4	42580894	42436163	chr4	41910439	42057932
chr4	42456751	42468864	chr4	42084283	42091987
chr4	42459893	42468864	chr4	42236883	42241604
chr4	42851758	42866287	chr4	42035272	42049978
chr4	60001507	60101048	chr4	60153185	60256230
chr4	60135690	60237534	chr4	60497770	60597786
chr4	60292612	60305226	chr4	60424961	60437551
chr4	60292617	60308513	chr4	60585164	60601073
chr4	60292646	60305226	chr4	61307154	61318919
chr4	60497770	60567734	chr4	61224066	61293941
chr4	60541292	60609014	chr4	61633044	61719516
chr4	60549603	60597786	chr4	60040939	60086029
chr4	61206683	61255871	chr4	60800000	60849611
chr4	61293768	61343331	chr4	61661744	61719516
chr4	61293768	61344176	chr4	60650039	60699548
chr4	61293768	61344176	chr4	60210166	60262806
chr4	61299796	61344176	chr4	60737139	60778212
chr4	61394176	61475393	chr4	60372964	60467067
chr4	61426287	61475393	chr4	60568746	60610828
chr4	61426287	61475393	chr4	60126420	60177668
chr4	61600000	61719516	chr4	61443865	61556929
chr4	61602296	61620559	chr4	61791633	61808448
chr4	61602296	61631444	chr4	61237664	61265976
chr4	61602296	61608465	chr4	60299035	60305222
chr4	61602296	61631444	chr4	60231404	60263769
chr4	61720055	61808448	chr4	60358513	60449340
chr4	73931361	73871298	chr4	73612028	73673327
chr4	113374381	113455458	chr4	114222736	114303102
chr4	115600003	115626591	chr4	115562753	115583749
chr4	143510775	143525477	chr4	143551164	143565882
chr4	145476780	145537721	chr4	145846602	145899975
chr4	145485114	145499687	chr4	147202257	147218668
chr4	145605061	145626364	chr4	146107380	146127871
chr4	145626409	145616536	chr4	146826605	146837282
chr4	145861251	145899975	chr4	147550466	147583874
chr4	147034708	147179359	chr4	146522437	146658412
chr4	147437448	147464321	chr4	147119000	147151901
chr4	147672217	147718941	chr4	147752871	147791573
chr4	147771403	147672220	chr4	147243242	147335018
chr4	3115368	3093105	chr16	3084354	3098675
chr4	3115361	3131303	chr19	3009704	3025699
